EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-11-24T07:00:05.488Z,474.00000
2008-11-24T07:10:05.484Z,481.00000
2008-11-24T07:20:05.484Z,497.00000
2008-11-24T07:30:05.484Z,500.00000
2008-11-24T07:40:05.480Z,506.00000
2008-11-24T07:50:05.480Z,501.00000
2008-11-24T08:00:05.477Z,503.00000
2008-11-24T08:10:05.477Z,507.00000
2008-11-24T08:20:05.477Z,503.00000
2008-11-24T08:30:05.473Z,502.00000
2008-11-24T08:40:05.473Z,490.00000
2008-11-24T08:50:05.473Z,494.00000
2008-11-24T09:00:05.469Z,502.00000
2008-11-24T09:10:05.469Z,480.00000
2008-11-24T09:20:05.465Z,462.00000
2008-11-24T09:30:05.465Z,473.00000
2008-11-24T09:40:05.465Z,466.00000
2008-11-24T09:50:05.461Z,464.00000
2008-11-24T10:00:05.461Z,483.00000
2008-11-24T10:10:05.461Z,484.00000
2008-11-24T10:20:05.457Z,477.00000
2008-11-24T10:30:05.457Z,480.00000
2008-11-24T10:40:05.457Z,473.00000
2008-11-24T10:50:05.453Z,464.00000
2008-11-24T11:00:05.453Z,461.00000
2008-11-24T11:10:05.453Z,461.00000
2008-11-24T11:20:05.449Z,460.00000
2008-11-24T11:30:05.449Z,454.00000
2008-11-24T11:40:05.445Z,456.00000
2008-11-24T11:50:05.445Z,455.00000
2008-11-24T12:00:05.445Z,460.00000
2008-11-24T12:10:05.441Z,462.00000
2008-11-24T12:20:05.441Z,467.00000
2008-11-24T12:30:05.441Z,486.00000
2008-11-24T12:40:05.438Z,473.00000
2008-11-24T12:50:05.438Z,467.00000
2008-11-24T13:00:05.438Z,466.00000
2008-11-24T13:10:05.434Z,465.00000
2008-11-24T13:20:05.434Z,464.00000
2008-11-24T13:30:05.430Z,469.00000
2008-11-24T13:40:05.430Z,462.00000
2008-11-24T13:50:05.430Z,461.00000
2008-11-24T14:00:05.426Z,462.00000
2008-11-24T14:10:05.426Z,464.00000
2008-11-24T14:20:05.426Z,464.00000
2008-11-24T14:30:05.422Z,462.00000
2008-11-24T14:40:05.422Z,459.00000
2008-11-24T14:50:05.422Z,461.00000
2008-11-24T15:00:05.418Z,461.00000
2008-11-24T15:10:05.418Z,465.00000
2008-11-24T15:20:05.414Z,456.00000
